gameid,side,result,teamname,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat10,xpat10,csat10,goldat20,xpat20,csat20,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,goldat15,xpat15,csat15,firsttower,firstdragon,firstherald,firstblood,turretplates
LOLTMNT06_144127,Red,1,Vitality.Bee,564.0,229.0,23.0,3.0,3.0,3.0,16836.0,19875.0,363.0,37939.0,47155.0,803.0,2216.0,2335.0,62.0,4.0,4.0,3.0,25854.0,32309.0,589.0,1.0,1.0,1.0,0.0,2.0
LOLTMNT06_144128,Blue,0,GIANTX Pride,-250.0,-316.0,-28.0,1.0,1.0,0.0,15523.0,19231.0,331.0,32062.0,40627.0,693.0,-1817.0,-1766.0,-39.0,2.0,1.0,1.0,23221.0,29569.0,524.0,0.0,0.0,0.0,1.0,1.0
LOLTMNT06_144128,Red,1,Partizan Sangal,250.0,316.0,28.0,0.0,0.0,1.0,15773.0,19547.0,359.0,34334.0,42762.0,741.0,1817.0,1766.0,39.0,1.0,4.0,2.0,25038.0,31335.0,563.0,1.0,1.0,1.0,0.0,8.0
LOLTMNT06_144135,Blue,1,Berlin International Gaming,1910.0,1008.0,31.0,3.0,6.0,0.0,16562.0,19543.0,334.0,36926.0,45514.0,718.0,3485.0,941.0,35.0,7.0,13.0,2.0,25695.0,29444.0,485.0,1.0,0.0,1.0,1.0,8.0
LOLTMNT06_144135,Red,0,Otter Side,-1910.0,-1008.0,-31.0,0.0,0.0,3.0,14652.0,18535.0,303.0,30110.0,41075.0,637.0,-3485.0,-941.0,-35.0,2.0,1.0,7.0,22210.0,28503.0,450.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT06_144136,Blue,1,Geekay Esports,-772.0,-88.0,-9.0,2.0,1.0,3.0,15855.0,19153.0,338.0,34732.0,42839.0,699.0,-974.0,-105.0,-3.0,4.0,5.0,5.0,24658.0,31027.0,539.0,1.0,1.0,1.0,0.0,1.0
LOLTMNT06_144136,Red,0,Zero Tenacity,772.0,88.0,9.0,3.0,3.0,2.0,16627.0,19241.0,347.0,34215.0,42073.0,697.0,974.0,105.0,3.0,5.0,6.0,4.0,25632.0,31132.0,542.0,0.0,0.0,0.0,1.0,3.0
LOLTMNT06_144139,Blue,0,Unicorns of Love Sexy Edition,164.0,-44.0,-17.0,1.0,1.0,0.0,15512.0,18656.0,324.0,32130.0,41270.0,716.0,-1503.0,-1230.0,-38.0,1.0,1.0,1.0,23209.0,29223.0,525.0,0.0,0.0,0.0,1.0,2.0
LOLTMNT06_144139,Red,1,Karmine Corp Blue,-164.0,44.0,17.0,0.0,0.0,1.0,15348.0,18700.0,341.0,35705.0,44138.0,753.0,1503.0,1230.0,38.0,1.0,1.0,1.0,24712.0,30453.0,563.0,1.0,1.0,1.0,0.0,4.0
LOLTMNT06_144140,Blue,0,Gamespace Mediterranean College Esports,-1049.0,-1177.0,-62.0,1.0,2.0,0.0,15103.0,19446.0,328.0,36404.0,43341.0,658.0,-5249.0,-3658.0,-94.0,1.0,2.0,4.0,22212.0,29517.0,505.0,0.0,0.0,0.0,1.0,0.0
LOLTMNT06_144140,Red,1,ULF Esports,1049.0,1177.0,62.0,0.0,0.0,1.0,16152.0,20623.0,390.0,39875.0,46023.0,773.0,5249.0,3658.0,94.0,4.0,8.0,1.0,27461.0,33175.0,599.0,1.0,1.0,1.0,0.0,8.0
LOLTMNT03_297854,Blue,1,Barça eSports,1063.0,214.0,12.0,1.0,1.0,0.0,16329.0,19777.0,356.0,34072.0,43854.0,757.0,-85.0,-770.0,4.0,2.0,4.0,3.0,24949.0,31082.0,556.0,0.0,0.0,1.0,1.0,3.0
LOLTMNT03_297854,Red,0,Team Phantasma,-1063.0,-214.0,-12.0,0.0,0.0,1.0,15266.0,19563.0,344.0,35907.0,44687.0,734.0,85.0,770.0,-4.0,3.0,7.0,2.0,25034.0,31852.0,552.0,1.0,1.0,0.0,0.0,3.0
LOLTMNT06_144143,Blue,1,Los Ratones,1009.0,874.0,38.0,1.0,2.0,2.0,16023.0,19156.0,358.0,37312.0,45482.0,770.0,3172.0,1423.0,53.0,4.0,5.0,4.0,26455.0,31153.0,563.0,1.0,1.0,0.0,0.0,5.0
LOLTMNT06_144143,Red,0,Forsaken,-1009.0,-874.0,-38.0,1.0,0.0,1.0,15014.0,18282.0,320.0,31764.0,42069.0,703.0,-3172.0,-1423.0,-53.0,3.0,0.0,4.0,23283.0,29730.0,510.0,0.0,0.0,1.0,1.0,2.0
LOLTMNT06_144147,Blue,0,Zena Esports,-1723.0,-2105.0,-36.0,1.0,1.0,3.0,15083.0,17757.0,314.0,32952.0,40462.0,650.0,-1953.0,-1944.0,-72.0,5.0,5.0,5.0,24535.0,29375.0,483.0,0.0,1.0,0.0,1.0,1.0
LOLTMNT06_144147,Red,1,Bushido Wildcats,1723.0,2105.0,36.0,3.0,7.0,1.0,16806.0,19862.0,350.0,39694.0,46385.0,740.0,1953.0,1944.0,72.0,5.0,10.0,5.0,26488.0,31319.0,555.0,1.0,0.0,1.0,0.0,6.0
LOLTMNT01_293013,Blue,0,KT Rolster Challengers,-1215.0,-799.0,-12.0,3.0,6.0,5.0,15741.0,16865.0,290.0,33580.0,40332.0,709.0,-907.0,-898.0,-1.0,3.0,6.0,6.0,24337.0,28878.0,520.0,1.0,1.0,1.0,1.0,5.0
LOLTMNT01_293013,Red,1,BNK FEARX Youth,1215.0,799.0,12.0,5.0,18.0,3.0,16956.0,17664.0,302.0,34450.0,41861.0,705.0,907.0,898.0,1.0,6.0,18.0,3.0,25244.0,29776.0,521.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT01_291530,Blue,1,KT Rolster Challengers,906.0,779.0,-14.0,2.0,4.0,0.0,16044.0,19720.0,326.0,34032.0,44191.0,728.0,1256.0,623.0,-21.0,4.0,8.0,1.0,24768.0,30922.0,514.0,1.0,0.0,1.0,1.0,4.0
LOLTMNT01_291530,Red,0,BNK FEARX Youth,-906.0,-779.0,14.0,0.0,0.0,2.0,15138.0,18941.0,340.0,32619.0,42621.0,740.0,-1256.0,-623.0,21.0,1.0,2.0,4.0,23512.0,30299.0,535.0,0.0,1.0,0.0,0.0,3.0
LOLTMNT01_293014,Blue,1,BNK FEARX Youth,1245.0,520.0,-4.0,5.0,13.0,2.0,16121.0,18142.0,290.0,34208.0,41958.0,660.0,-58.0,559.0,22.0,8.0,18.0,6.0,24894.0,30354.0,482.0,0.0,0.0,1.0,1.0,3.0
LOLTMNT01_293014,Red,0,KT Rolster Challengers,-1245.0,-520.0,4.0,2.0,3.0,5.0,14876.0,17622.0,294.0,34283.0,41681.0,639.0,58.0,-559.0,-22.0,6.0,11.0,8.0,24952.0,29795.0,460.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT01_291534,Blue,0,KT Rolster Challengers,57.0,-51.0,-34.0,4.0,12.0,3.0,16169.0,18338.0,294.0,34153.0,40983.0,703.0,-1346.0,-1443.0,-37.0,5.0,14.0,7.0,24673.0,29318.0,500.0,0.0,0.0,0.0,1.0,2.0
LOLTMNT01_291534,Red,1,BNK FEARX Youth,-57.0,51.0,34.0,3.0,10.0,4.0,16112.0,18389.0,328.0,36083.0,43099.0,752.0,1346.0,1443.0,37.0,7.0,22.0,5.0,26019.0,30761.0,537.0,1.0,1.0,1.0,0.0,4.0
LOLTMNT06_143211,Blue,1,Senshi eSports,1397.0,268.0,-1.0,3.0,10.0,0.0,16381.0,18481.0,323.0,35493.0,44446.0,741.0,3124.0,2755.0,39.0,6.0,15.0,1.0,25667.0,30615.0,525.0,0.0,0.0,1.0,1.0,3.0
LOLTMNT06_143211,Red,0,eSuba,-1397.0,-268.0,1.0,0.0,0.0,3.0,14984.0,18213.0,324.0,31583.0,41523.0,693.0,-3124.0,-2755.0,-39.0,1.0,0.0,6.0,22543.0,27860.0,486.0,1.0,1.0,0.0,0.0,5.0
LOLTMNT06_144151,Blue,1,Verdant,1653.0,719.0,25.0,2.0,7.0,0.0,16314.0,19162.0,348.0,38623.0,46772.0,731.0,3064.0,1882.0,37.0,6.0,13.0,2.0,26171.0,31761.0,546.0,1.0,1.0,0.0,1.0,3.0
LOLTMNT06_144151,Red,0,Zena Esports,-1653.0,-719.0,-25.0,0.0,0.0,2.0,14661.0,18443.0,323.0,31577.0,39824.0,630.0,-3064.0,-1882.0,-37.0,2.0,1.0,6.0,23107.0,29879.0,509.0,0.0,0.0,1.0,0.0,2.0
LOLTMNT06_143212,Blue,1,Berlin International Gaming,823.0,-40.0,0.0,2.0,4.0,1.0,16515.0,19469.0,353.0,35407.0,44470.0,773.0,1625.0,591.0,11.0,3.0,5.0,1.0,25201.0,31739.0,582.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT06_143212,Red,0,Bushido Wildcats,-823.0,40.0,0.0,1.0,1.0,2.0,15692.0,19509.0,353.0,32299.0,43621.0,779.0,-1625.0,-591.0,-11.0,1.0,1.0,3.0,23576.0,31148.0,571.0,0.0,1.0,1.0,1.0,2.0
LOLTMNT06_144152,Blue,1,ROSSMANN Centaurs,570.0,829.0,40.0,0.0,0.0,1.0,15392.0,18803.0,349.0,37535.0,44168.0,708.0,2173.0,3093.0,61.0,4.0,7.0,3.0,25464.0,31703.0,557.0,1.0,1.0,1.0,0.0,4.0
LOLTMNT06_144152,Red,0,Odivelas Sports Club,-570.0,-829.0,-40.0,1.0,0.0,0.0,14822.0,17974.0,309.0,31503.0,39993.0,663.0,-2173.0,-3093.0,-61.0,3.0,2.0,4.0,23291.0,28610.0,496.0,0.0,0.0,0.0,1.0,2.0
LOLTMNT06_144154,Blue,0,TeamOrangeGaming,924.0,223.0,13.0,1.0,1.0,0.0,16071.0,19558.0,365.0,35073.0,43453.0,753.0,1944.0,-72.0,10.0,2.0,2.0,0.0,24954.0,30711.0,572.0,0.0,0.0,1.0,1.0,2.0
LOLTMNT06_144154,Red,1,Misa Esports,-924.0,-223.0,-13.0,0.0,0.0,1.0,15147.0,19335.0,352.0,31950.0,42022.0,744.0,-1944.0,72.0,-10.0,0.0,0.0,2.0,23010.0,30783.0,562.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT06_143219,Blue,1,Gentle Mates,2714.0,1986.0,6.0,5.0,8.0,0.0,17089.0,19128.0,313.0,39863.0,43374.0,704.0,5690.0,2706.0,21.0,8.0,11.0,0.0,27155.0,30123.0,503.0,1.0,0.0,1.0,1.0,6.0
LOLTMNT06_143219,Red,0,Karmine Corp Blue,-2714.0,-1986.0,-6.0,0.0,0.0,5.0,14375.0,17142.0,307.0,31837.0,40717.0,674.0,-5690.0,-2706.0,-21.0,0.0,0.0,8.0,21465.0,27417.0,482.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT06_143220,Blue,0,GnG Amazigh,-2435.0,-1307.0,-32.0,1.0,0.0,6.0,14873.0,17521.0,297.0,31905.0,41489.0,646.0,-3141.0,-1118.0,-47.0,3.0,3.0,9.0,23704.0,29345.0,487.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT06_143220,Red,1,Geekay Esports,2435.0,1307.0,32.0,6.0,8.0,1.0,17308.0,18828.0,329.0,38906.0,44457.0,731.0,3141.0,1118.0,47.0,9.0,15.0,3.0,26845.0,30463.0,534.0,1.0,1.0,1.0,1.0,5.0
LOLTMNT06_144155,Blue,1,Veni Vidi Vici,1866.0,1220.0,57.0,1.0,2.0,1.0,16929.0,19878.0,371.0,39841.0,43621.0,725.0,3318.0,934.0,50.0,4.0,9.0,3.0,27345.0,30534.0,557.0,1.0,0.0,1.0,1.0,11.0
LOLTMNT06_144155,Red,0,Entropiq,-1866.0,-1220.0,-57.0,1.0,1.0,2.0,15063.0,18658.0,314.0,33583.0,40398.0,664.0,-3318.0,-934.0,-50.0,3.0,5.0,5.0,24027.0,29600.0,507.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT03_300075,Blue,1,Flamengo MDL,-1678.0,-1305.0,-8.0,1.0,1.0,4.0,15156.0,18038.0,319.0,36064.0,44103.0,669.0,-1305.0,-689.0,-29.0,3.0,4.0,4.0,24336.0,29446.0,503.0,0.0,0.0,1.0,1.0,4.0
LOLTMNT03_300075,Red,0,Sicar Esports,1678.0,1305.0,8.0,4.0,10.0,1.0,16834.0,19343.0,327.0,32844.0,38152.0,661.0,1305.0,689.0,29.0,4.0,10.0,3.0,25641.0,30135.0,532.0,1.0,1.0,0.0,0.0,5.0
LOLTMNT06_143237,Blue,1,GIANTX Pride,907.0,435.0,9.0,2.0,3.0,1.0,16138.0,18540.0,330.0,37431.0,41637.0,690.0,940.0,408.0,-1.0,5.0,10.0,4.0,25535.0,29344.0,510.0,1.0,0.0,1.0,1.0,6.0
LOLTMNT06_143237,Red,0,Colossal Gaming,-907.0,-435.0,-9.0,1.0,3.0,2.0,15231.0,18105.0,321.0,35085.0,41063.0,684.0,-940.0,-408.0,1.0,4.0,8.0,5.0,24595.0,28936.0,511.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT06_143238,Blue,1,Partizan Sangal,1816.0,1136.0,7.0,4.0,6.0,0.0,17301.0,19857.0,353.0,34444.0,42567.0,729.0,1528.0,2099.0,18.0,4.0,6.0,0.0,25191.0,31570.0,570.0,1.0,1.0,1.0,1.0,2.0
LOLTMNT06_143238,Red,0,Galions,-1816.0,-1136.0,-7.0,0.0,0.0,4.0,15485.0,18721.0,346.0,34589.0,42316.0,723.0,-1528.0,-2099.0,-18.0,0.0,0.0,4.0,23663.0,29471.0,552.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT06_144156,Blue,0,Los Ratones,-645.0,-250.0,10.0,0.0,0.0,2.0,15119.0,17799.0,332.0,33630.0,42872.0,749.0,-2242.0,-809.0,35.0,1.0,2.0,7.0,23981.0,30187.0,540.0,0.0,0.0,0.0,0.0,6.0
LOLTMNT06_144156,Red,1,Barça eSports,645.0,250.0,-10.0,2.0,2.0,0.0,15764.0,18049.0,322.0,37776.0,45293.0,692.0,2242.0,809.0,-35.0,7.0,8.0,1.0,26223.0,30996.0,505.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT06_144157,Blue,1,Vitality.Bee,-466.0,-252.0,28.0,1.0,3.0,3.0,15623.0,18530.0,345.0,34638.0,44309.0,741.0,252.0,-58.0,21.0,3.0,7.0,5.0,24893.0,30687.0,554.0,1.0,0.0,1.0,0.0,4.0
LOLTMNT06_144157,Red,0,ULF Esports,466.0,252.0,-28.0,3.0,8.0,1.0,16089.0,18782.0,317.0,33524.0,43838.0,719.0,-252.0,58.0,-21.0,5.0,10.0,3.0,24641.0,30745.0,533.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT03_299290,Blue,1,Flamengo MDL,3045.0,1786.0,40.0,5.0,2.0,0.0,17593.0,20057.0,345.0,40386.0,46711.0,746.0,8031.0,4634.0,82.0,9.0,8.0,0.0,29722.0,32017.0,542.0,1.0,1.0,1.0,1.0,12.0
LOLTMNT03_299290,Red,0,Sicar Esports,-3045.0,-1786.0,-40.0,0.0,0.0,5.0,14548.0,18271.0,305.0,30706.0,39493.0,621.0,-8031.0,-4634.0,-82.0,0.0,0.0,9.0,21691.0,27383.0,460.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT06_144159,Blue,1,Zero Tenacity,918.0,-47.0,-12.0,2.0,7.0,0.0,15555.0,18525.0,316.0,37114.0,44849.0,693.0,3366.0,3261.0,12.0,6.0,16.0,0.0,25738.0,31602.0,532.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT06_144159,Red,0,StormMedia Fajnie Mieć Skład,-918.0,47.0,12.0,0.0,0.0,2.0,14637.0,18572.0,328.0,30686.0,39693.0,679.0,-3366.0,-3261.0,-12.0,0.0,0.0,6.0,22372.0,28341.0,520.0,0.0,0.0,0.0,0.0,2.0
LOLTMNT06_143245,Blue,0,Unicorns of Love Sexy Edition,757.0,25.0,-23.0,3.0,6.0,1.0,16250.0,18610.0,332.0,32914.0,41790.0,720.0,269.0,172.0,-23.0,4.0,6.0,3.0,24411.0,29285.0,518.0,1.0,1.0,1.0,0.0,4.0
LOLTMNT06_143245,Red,1,Los Heretics,-757.0,-25.0,23.0,1.0,3.0,3.0,15493.0,18585.0,355.0,33019.0,42528.0,765.0,-269.0,-172.0,23.0,3.0,7.0,4.0,24142.0,29113.0,541.0,0.0,0.0,0.0,1.0,1.0
LOLTMNT06_143244,Blue,1,Otter Side,-1825.0,-410.0,-21.0,1.0,1.0,3.0,14740.0,18640.0,307.0,33211.0,42547.0,661.0,-5481.0,-2521.0,-37.0,3.0,5.0,9.0,22902.0,29172.0,468.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT06_143244,Red,0,Gamespace Mediterranean College Esports,1825.0,410.0,21.0,3.0,6.0,1.0,16565.0,19050.0,328.0,38044.0,44689.0,675.0,5481.0,2521.0,37.0,9.0,12.0,4.0,28383.0,31693.0,505.0,1.0,0.0,1.0,0.0,11.0
LOLTMNT03_300090,Blue,1,Flamengo MDL,1798.0,1956.0,52.0,3.0,3.0,1.0,16923.0,20033.0,357.0,42170.0,47347.0,689.0,5762.0,5668.0,81.0,10.0,11.0,2.0,28880.0,33959.0,560.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT03_300090,Red,0,Sicar Esports,-1798.0,-1956.0,-52.0,1.0,2.0,3.0,15125.0,18077.0,305.0,29684.0,36719.0,575.0,-5762.0,-5668.0,-81.0,2.0,4.0,10.0,23118.0,28291.0,479.0,0.0,0.0,0.0,0.0,5.0
LOLTMNT06_144160,Blue,1,Team Phantasma,108.0,-506.0,-18.0,1.0,1.0,0.0,15522.0,19486.0,341.0,35381.0,44092.0,738.0,1342.0,496.0,-21.0,4.0,7.0,2.0,25297.0,30552.0,525.0,1.0,0.0,0.0,1.0,5.0
LOLTMNT06_144160,Red,0,Forsaken,-108.0,506.0,18.0,0.0,0.0,1.0,15414.0,19992.0,359.0,32491.0,42106.0,737.0,-1342.0,-496.0,21.0,2.0,4.0,4.0,23955.0,30056.0,546.0,0.0,1.0,1.0,0.0,5.0
LOLTMNT01_293032,Blue,0,DN Freecs Challengers,-182.0,155.0,21.0,2.0,6.0,3.0,16115.0,18349.0,324.0,31654.0,37626.0,636.0,-2597.0,-1325.0,5.0,2.0,6.0,7.0,23813.0,28381.0,513.0,0.0,0.0,1.0,0.0,3.0
LOLTMNT01_293032,Red,1,DRX Challengers,182.0,-155.0,-21.0,3.0,9.0,2.0,16297.0,18194.0,303.0,39348.0,43822.0,675.0,2597.0,1325.0,-5.0,7.0,17.0,2.0,26410.0,29706.0,508.0,1.0,1.0,0.0,1.0,7.0
LOLTMNT03_299367,Blue,0,QT DIG∞,-1568.0,-939.0,-25.0,2.0,2.0,3.0,14895.0,17304.0,302.0,34456.0,41335.0,689.0,-347.0,-859.0,-25.0,5.0,9.0,5.0,24611.0,28537.0,492.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT03_299367,Red,1,Deep Cross Gaming,1568.0,939.0,25.0,3.0,5.0,3.0,16463.0,18243.0,327.0,34042.0,40792.0,680.0,347.0,859.0,25.0,5.0,8.0,6.0,24958.0,29396.0,517.0,0.0,0.0,1.0,1.0,4.0
LOLTMNT03_300182,Blue,0,QT DIG∞,-1956.0,-2079.0,-44.0,2.0,4.0,5.0,15239.0,17231.0,291.0,32858.0,39003.0,652.0,-4749.0,-3388.0,-54.0,3.0,5.0,10.0,22872.0,27566.0,466.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT03_300182,Red,1,Deep Cross Gaming,1956.0,2079.0,44.0,5.0,8.0,2.0,17195.0,19310.0,335.0,39099.0,46527.0,739.0,4749.0,3388.0,54.0,10.0,21.0,3.0,27621.0,30954.0,520.0,1.0,1.0,0.0,1.0,5.0
LOLTMNT03_299375,Blue,1,Deep Cross Gaming,256.0,998.0,37.0,0.0,0.0,2.0,15434.0,19226.0,340.0,34118.0,43530.0,747.0,1494.0,1881.0,34.0,3.0,7.0,5.0,25338.0,30433.0,531.0,1.0,0.0,1.0,0.0,5.0
LOLTMNT03_299375,Red,0,QT DIG∞,-256.0,-998.0,-37.0,2.0,4.0,0.0,15178.0,18228.0,303.0,32974.0,41099.0,695.0,-1494.0,-1881.0,-34.0,5.0,12.0,3.0,23844.0,28552.0,497.0,0.0,1.0,0.0,1.0,4.0
LOLTMNT03_300202,Blue,1,Saving OCE,1682.0,1752.0,29.0,3.0,1.0,0.0,16266.0,20218.0,349.0,34515.0,42669.0,676.0,2257.0,1314.0,-3.0,4.0,3.0,0.0,24908.0,30389.0,521.0,1.0,1.0,0.0,1.0,6.0
LOLTMNT03_300202,Red,0,Inferno Esports,-1682.0,-1752.0,-29.0,0.0,0.0,3.0,14584.0,18466.0,320.0,31426.0,39346.0,663.0,-2257.0,-1314.0,3.0,0.0,0.0,4.0,22651.0,29075.0,524.0,0.0,0.0,1.0,0.0,3.0
LOLTMNT03_300209,Blue,1,Inferno Esports,-332.0,-712.0,-21.0,1.0,3.0,1.0,15471.0,18337.0,316.0,35067.0,41374.0,656.0,-2146.0,-2972.0,-57.0,5.0,11.0,7.0,24193.0,28011.0,461.0,0.0,1.0,1.0,0.0,3.0
LOLTMNT03_300209,Red,0,Saving OCE,332.0,712.0,21.0,1.0,2.0,1.0,15803.0,19049.0,337.0,36154.0,43436.0,719.0,2146.0,2972.0,57.0,7.0,20.0,5.0,26339.0,30983.0,518.0,1.0,0.0,0.0,1.0,3.0
LOLTMNT03_300213,Blue,0,Saving OCE,-386.0,-452.0,14.0,2.0,2.0,4.0,15740.0,18190.0,325.0,32170.0,41506.0,706.0,200.0,500.0,6.0,4.0,7.0,4.0,24224.0,30092.0,521.0,0.0,1.0,1.0,0.0,3.0
LOLTMNT03_300213,Red,1,Inferno Esports,386.0,452.0,-14.0,4.0,9.0,2.0,16126.0,18642.0,311.0,34135.0,42993.0,734.0,-200.0,-500.0,-6.0,4.0,9.0,4.0,24024.0,29592.0,515.0,1.0,0.0,0.0,1.0,3.0
LOLTMNT03_299390,Blue,1,Inferno Esports,1604.0,1652.0,-24.0,5.0,7.0,0.0,16491.0,19663.0,293.0,36636.0,46011.0,701.0,2273.0,1516.0,-16.0,5.0,7.0,0.0,24948.0,31531.0,501.0,1.0,1.0,1.0,1.0,2.0
LOLTMNT03_299390,Red,0,Saving OCE,-1604.0,-1652.0,24.0,0.0,0.0,5.0,14887.0,18011.0,317.0,30584.0,41324.0,684.0,-2273.0,-1516.0,16.0,0.0,0.0,5.0,22675.0,30015.0,517.0,0.0,0.0,0.0,0.0,2.0
LOLTMNT06_143271,Blue,0,Zero Tenacity,10.0,-202.0,19.0,1.0,2.0,3.0,15987.0,19115.0,352.0,32730.0,43081.0,754.0,-1088.0,-762.0,29.0,1.0,2.0,6.0,24063.0,30084.0,556.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT06_143271,Red,1,GIANTX Pride,-10.0,202.0,-19.0,3.0,4.0,1.0,15977.0,19317.0,333.0,35664.0,44136.0,737.0,1088.0,762.0,-29.0,6.0,12.0,1.0,25151.0,30846.0,527.0,1.0,1.0,1.0,1.0,2.0
LOLTMNT06_144191,Blue,0,Colossal Gaming,-1006.0,-1437.0,-20.0,0.0,0.0,1.0,14903.0,19068.0,340.0,33584.0,42662.0,680.0,-1699.0,-1853.0,-7.0,2.0,4.0,5.0,24120.0,30279.0,524.0,0.0,0.0,0.0,0.0,6.0
LOLTMNT06_144191,Red,1,Entropiq,1006.0,1437.0,20.0,1.0,1.0,0.0,15909.0,20505.0,360.0,35359.0,45773.0,704.0,1699.0,1853.0,7.0,5.0,5.0,2.0,25819.0,32132.0,531.0,1.0,1.0,1.0,1.0,5.0
LOLTMNT06_143273,Blue,1,Galions,1397.0,144.0,0.0,4.0,5.0,1.0,17057.0,18879.0,334.0,35332.0,40836.0,725.0,2130.0,-674.0,20.0,4.0,5.0,2.0,26001.0,30306.0,557.0,0.0,0.0,1.0,1.0,4.0
LOLTMNT06_143273,Red,0,TeamOrangeGaming,-1397.0,-144.0,0.0,1.0,0.0,4.0,15660.0,18735.0,334.0,32215.0,42362.0,709.0,-2130.0,674.0,-20.0,2.0,2.0,4.0,23871.0,30980.0,537.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT06_144192,Blue,0,Senshi eSports,-1607.0,-2316.0,-38.0,1.0,1.0,3.0,15437.0,17943.0,323.0,33151.0,42443.0,709.0,-4339.0,-3982.0,-50.0,1.0,1.0,6.0,23216.0,28716.0,519.0,0.0,0.0,1.0,0.0,4.0
LOLTMNT06_144192,Red,1,Otter Side,1607.0,2316.0,38.0,3.0,4.0,1.0,17044.0,20259.0,361.0,37579.0,46522.0,762.0,4339.0,3982.0,50.0,6.0,6.0,1.0,27555.0,32698.0,569.0,1.0,1.0,0.0,1.0,7.0
LOLTMNT06_143284,Blue,0,Gamespace Mediterranean College Esports,86.0,-395.0,5.0,4.0,9.0,5.0,16977.0,18416.0,324.0,34795.0,41569.0,711.0,22.0,-373.0,8.0,5.0,11.0,8.0,26637.0,30379.0,529.0,1.0,0.0,0.0,1.0,7.0
LOLTMNT06_143284,Red,1,Zena Esports,-86.0,395.0,-5.0,5.0,12.0,4.0,16891.0,18811.0,319.0,35251.0,41338.0,685.0,-22.0,373.0,-8.0,8.0,20.0,5.0,26615.0,30752.0,521.0,0.0,1.0,1.0,0.0,5.0
LOLTMNT06_144201,Blue,1,ROSSMANN Centaurs,-1417.0,-839.0,-53.0,2.0,2.0,3.0,15184.0,18354.0,291.0,37441.0,44903.0,636.0,968.0,2877.0,-30.0,10.0,20.0,6.0,26574.0,32033.0,468.0,1.0,0.0,1.0,0.0,4.0
LOLTMNT06_144201,Red,0,Barça eSports,1417.0,839.0,53.0,3.0,6.0,2.0,16601.0,19193.0,344.0,35899.0,41757.0,680.0,-968.0,-2877.0,30.0,6.0,15.0,10.0,25606.0,29156.0,498.0,0.0,1.0,0.0,1.0,5.0
LOLTMNT06_143287,Blue,1,Verdant,407.0,-340.0,-34.0,4.0,8.0,2.0,16441.0,18612.0,320.0,35653.0,43697.0,721.0,654.0,304.0,-53.0,5.0,10.0,2.0,25178.0,31276.0,534.0,1.0,0.0,0.0,0.0,4.0
LOLTMNT06_143287,Red,0,Karmine Corp Blue,-407.0,340.0,34.0,2.0,2.0,4.0,16034.0,18952.0,354.0,32786.0,41208.0,760.0,-654.0,-304.0,53.0,2.0,2.0,5.0,24524.0,30972.0,587.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT06_144205,Blue,1,Odivelas Sports Club,-51.0,341.0,-6.0,2.0,5.0,2.0,15740.0,18997.0,326.0,33723.0,42381.0,692.0,-1000.0,97.0,-15.0,3.0,7.0,4.0,24135.0,29752.0,520.0,1.0,0.0,1.0,0.0,1.0
LOLTMNT06_144205,Red,0,GnG Amazigh,51.0,-341.0,6.0,2.0,3.0,2.0,15791.0,18656.0,332.0,34446.0,42035.0,705.0,1000.0,-97.0,15.0,4.0,9.0,3.0,25135.0,29655.0,535.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT03_301009,Blue,1,Farenvehn,1131.0,160.0,14.0,3.0,4.0,1.0,16869.0,19567.0,366.0,37683.0,42599.0,674.0,3084.0,734.0,0.0,6.0,11.0,1.0,26677.0,30540.0,542.0,1.0,1.0,1.0,1.0,8.0
LOLTMNT03_301009,Red,0,Alpha7 Esports,-1131.0,-160.0,-14.0,1.0,1.0,3.0,15738.0,19407.0,352.0,35362.0,41127.0,650.0,-3084.0,-734.0,0.0,1.0,1.0,6.0,23593.0,29806.0,542.0,0.0,0.0,0.0,0.0,4.0
